anonymized_location_id,anonymized_brand_id (brands contain multiple locations),location_address,location_city,location_state,location_zip_code,Day of location_creation,location_latitude,location_longitude,stars_avg,service_type,check_avg,venue_type,location_name,Cuisine Types
2855,1314.0,132 S 17th St,Philadelphia,PA,19103,2024-08-13,39.9504914,-75.1691989,4.4,fast_casual,low,casual_dining,Farina,"Casual, Locally Owned, Pasta"
2856,2881.0,31 E Napa St,Sonoma,CA,95476,2024-08-13,38.291677,-122.4570387,4.9,full_service,mid,casual_dining,MOZAIK,"Farm To Table, Fusion, Newly Added, Vegan Friendly"
2857,2408.0,"19568 Arnold Drive, ",Sonoma,CA,95476,2024-08-13,38.2895192,-122.4901659,,unknown,mid,unknown,Sausage Emporium,
2858,589.0,4050 US Highway 1 Unit 309,Jupiter,FL,33477,2024-08-13,26.8952187,-80.061709,4.8,fast_casual,low,casual_dining,Hap & Hooch,"American Fare, Beer, Burgers, Cocktails, Wine"
2859,220.0,2429 N Lincoln Ave ,Chicago,IL,60614,2024-08-14,41.9263409,-87.6494605,,full_service,very_high,fine_dining,Galit,"Cocktails, Date Night, Michelin Starred, Middle Eastern, Newly Added"
2860,948.0,764 10th Ave,New York,NY,10019,2024-08-14,40.7657442,-73.9906998,4.6,full_service,very_high,casual_dining,Sesamo,"Asian Fusion, Italian, Pasta, Seafood, Woman-Operated"
2861,1662.0,970 N Broadway #112,Los Angeles,CA,90012,2024-08-14,34.0659724,-118.2359037,4.7,full_service,mid,fine_dining,Steep,"Newly Added, Small Bites"
2862,949.0,1867 E. Thousand Oaks Blvd,Thousand Oaks,CA,91362,2024-08-14,34.1769242,-118.8491419,4.7,full_service,high,casual_dining,West Tasting Room,"Pizza, Salads, Small Bites, Standout Wine List, Wine, Wine Bar, Woman-Operated"
2863,1953.0,28-17 Jackson Ave,Queens,NY,11101,2024-08-14,40.7489589,-73.9387376,4.1,quick_service_restaurant,mid,casual_dining,Alidoro - Jacx & Co,"Fast Casual, Italian, Salads, Sandwiches"
2864,1316.0,10445 Spencer St #110,Las Vegas,NV,89183,2024-08-14,35.9989512,-115.1279774,4.5,fast_casual,low,coffee_shop,Almond & Oat,"Bakery, Coffee Shop, Newly Added, Sandwiches"
2865,1315.0,709 E Horizon Dr #100,Henderson,NV,89015,2024-08-14,36.0130084,-114.9619524,4.7,fast_casual,low,casual_dining,The Coffee Class - Horizon,"Bakery, Coffee Shop, Newly Added, Sandwiches"
2866,1315.0,8878 S Eastern Ave #102,Las Vegas,NV,89123,2024-08-14,36.0282144,-115.1149662,4.6,fast_casual,low,casual_dining,The Coffee Class - Eastern,"Bakery, Coffee Shop, Newly Added, Sandwiches"
2867,950.0,420 3rd St Unit A,Oakland,CA,94607,2024-08-15,37.7966896,-122.2751719,4.7,fast_casual,mid,bar,Dokkaebier,"Beer, Brewery, Casual, Korean"
2868,951.0,111 West State St,Media,PA,19063,2024-08-15,39.9183409,-75.3914724,3.9,full_service,mid,casual_dining,Lariele Square Pie,"Newly Added, Pasta, Pizza, Salads, Small Bites, Wine"
2869,590.0,3131 University Avenue,San Diego,CA,92104,2024-08-15,32.7482069,-117.1265026,4.2,full_service,high,fine_dining,31THIRTYONE By Deckman's,"Cocktails, Date Night, Fine Dining, Seafood"
2870,1317.0,14 Academy St,South Orange Village,NJ,07079,2024-08-15,40.7448369,-74.2572694,4.8,full_service,high,fine_dining,Bistro d’Azur,"Fine Dining, French, Newly Added, Outdoor Seating"
2871,2409.0,590 W 1st,Claremont,CA,91711,2024-08-15,34.094073,-117.7217,4.3,full_service,high,casual_dining,Mozwell Claremont,"American Fare, Bar, Burgers, Casual, Cocktail Bar, Cocktails, Date Night, Group Dining, Highly Rated, Late Night, Latin American, Live Shows, Lounge, Mexican, Music, Newly Added, Outdoor Seating, Small Bites, Tacos, Tapas"
2872,1661.0,11 West 17th Street,New York,NY,10011,2024-08-15,40.7384242,-73.9929429,4.5,full_service,mid,casual_dining,LS Social,"American Fare, Beer, Cocktail Bar, Farm To Table, Small Bites"
2873,2802.0,625 N Morehall Rd,Malvern,PA,19355,2024-08-15,40.067969,-75.5360949,4.2,full_service,high,casual_dining,Avola Kitchen + Bar,"Cocktails, Pasta, Pizza, Salads, Seafood, Small Bites, Wine"
2874,592.0,25 Bayview Avenue,Bay Shore,NY,11706,2024-08-16,40.7125608,-73.2431926,4.4,fast_casual,mid,casual_dining,Ditch,"Burgers, Casual, Cocktails, Salads, Seafood, Tacos"
2875,1663.0,734 N McQueen Rd #101,Gilbert,AZ,85233,2024-08-16,33.363326,-111.8251389,4.7,full_service,low,casual_dining,ThanksABrunch,"Bowls, Breakfast, Brunch, Casual, Newly Added, Vegan Friendly"
2876,221.0,54 Murray St.,New York,NY,10007,2024-08-16,40.714054,-74.009649,3.0,quick_service_restaurant,low,cafe,Juice Press - Soho & Tribeca,"Juice Bar, Smoothies, Vegan Friendly"
2877,2031.0,9345 Culver Blvd,Culver City,CA,90232,2024-08-16,34.0249523,-118.3939627,4.3,fast_casual,low,casual_dining,Chicas Tacos - Culver City,"Casual, Mexican, Newly Added, Tacos"
2878,2031.0,800 S. La Brea Ave.,Los Angeles,CA,90036,2024-08-16,34.0603894,-118.3444837,4.1,fast_casual,low,casual_dining,Chicas Tacos - Miracle,"Casual, Mexican, Newly Added, Tacos"
2879,2410.0,146 Town Place, Fairview,TX,75069,2024-08-16,33.1318532,-96.6518786,4.5,full_service,low,casual_dining,Fish Trap'n,Southern
2880,223.0,"585 Southwest 10th Avenue, ",Portland,OR,97205,2024-08-16,45.5208733,-122.6820145,4.0,unknown,mid,unknown,Marky D's,"Casual, Fried Chicken, Newly Added, Sandwiches, Wings"
2881,224.0,3827 N Broadway,Chicago,IL,60613,2024-08-16,41.9518729,-87.6494198,4.4,full_service,low,casual_dining,GoodTimes Brewery,"Brewery, Pizza, Salads, Sandwiches"
2882,2411.0,8439 W Sunset Blvd,West Hollywood,CA,90069,2024-08-16,34.0950252,-118.3743197,4.4,full_service,high,casual_fine_dining,Katana - Hollywood,"Cocktails, DJ, Japanese, Sushi"
2883,595.0,1401 Ocean Ave,Santa Monica,CA,90401,2024-08-16,34.0140628,-118.4974358,4.2,full_service,high,casual_fine_dining,Sushi Roku - Santa Monica,"Asian Fusion, Cocktails, Omakase, Sushi"
2884,595.0,33 Miller Alley,Pasadena,CA,91103,2024-08-16,34.1463894,-118.1519253,4.3,full_service,high,casual_fine_dining,Sushi Roku - Pasadena,"Asian Fusion, Cocktails, Omakase, Sushi"
2885,595.0,327 Newport Center Dr,Newport Beach,CA,92660,2024-08-16,33.6154337,-117.8747771,4.3,full_service,high,casual_fine_dining,Sushi Roku - Newport Beach,"Asian Fusion, Cocktails, Omakase, Sushi"
2886,595.0,3500 S Las Vegas Blvd Ste T-18,Las Vegas,NV,89109,2024-08-16,36.1188222,-115.1736733,4.5,full_service,high,casual_fine_dining,Sushi Roku - Las Vegas,"Asian Fusion, Cocktails, Omakase, Sushi"
2887,595.0,180 El Camino Real #700a,Palo Alto,CA,94304,2024-08-16,37.4442875,-122.1710802,4.2,full_service,high,casual_fine_dining,Sushi Roku - Palo Alto,"Asian Fusion, Cocktails, Omakase, Sushi"
2888,595.0,3110 N Sepulveda Blvd,Manhattan Beach,CA,90266,2024-08-16,33.898446,-118.3955891,4.2,full_service,high,casual_fine_dining,Sushi Roku - Manhattan Beach,"Asian Fusion, Cocktails, Omakase, Sushi"
2889,595.0,405 Colorado St Suite 100,Austin,TX,78701,2024-08-16,30.266722,-97.744386,4.4,full_service,high,casual_fine_dining,Sushi Roku - Austin,"Asian Fusion, Cocktails, Omakase, Sushi"
2890,1318.0,"1530 16th Street Mall, ",Denver,CO,80202,2024-08-19,39.7509317,-104.9999828,4.7,fast_casual,low,fast_casual,EatYa Pizza,"Casual, Pizza, Sandwiches, Wings"
2891,596.0,4011 MACARTHUR BLVD,OAKLAND,CA,94619,2024-08-19,37.7903935,-122.1977558,3.8,unknown,mid,unknown,Cafe of the Bay,"American Fare, Breakfast, Brunch, Cafe, Casual, Coffee Shop, Family Friendly, Mexican, Quick Bites, Sandwiches, Takeout"
2892,1664.0,1828 Springs Rd,Vallejo,CA,94591,2024-08-19,38.106267,-122.2217131,4.4,fast_casual,mid,casual_dining,Joy of Eating Café,"American Fare, Bakery, Breakfast, Brunch, Cafe, Casual, Comfort Food, Family Friendly, French, Highly Rated, Locally Owned, Quick Bites, Takeout"
2893,1319.0,1655 MARKET STREET,SAN FRANCISCO,CA,94103,2024-08-19,37.773241,-122.421262,4.1,full_service,mid,casual_dining,Spice of America,"Casual, Indian, Vegan Friendly"
2894,2412.0,655 Del Ganado Rd,San Rafael,CA,94903,2024-08-19,38.0138809,-122.5601681,4.3,full_service,mid,casual_dining,The Monk's Kettle - Terra Linda,"American Fare, Bar, Beer, Brunch, Burgers, Casual, Cocktails, Comfort Food, Date Night, Family Friendly, GastroPub, Group Dining, Highly Rated, Outdoor Seating, Salads, Sandwiches, Soups, Takeout, Wine"
2895,597.0,1308 N Elston Ave.,Chicago,IL,60642,2024-08-19,41.9057141,-87.6601377,4.5,full_service,high,casual_fine_dining,1308 Chicago,"American Fare, Bar, Beer, Black-Operated, CHI Restaurant Week, Casual, Cocktail Bar, Cocktails, Date Night, Fine Dining, Group Dining, Healthy, Highly Rated, Locally Owned, Michelin Recommended, Music, New American, Newly Added, Outdoor Seating, Pasta, Small Bites, Takeout, Vegetarian, Vegetarian Friendly, Woman-Operated"
2896,2413.0,1124 E 11th St ,Austin,TX,78702,2024-08-19,30.2688854,-97.7279959,4.8,fast_casual,low,fast_casual,Community Vegan,"Brunch, Fast Casual, Food Truck, Newly Added, Vegan"
2897,598.0,174 Bleecker St,New York,NY,10012,2024-08-19,40.7287958,-74.0007921,4.4,full_service,mid,casual_dining,Old Tbilisi Garden,"Casual, Cocktails, Mediterranean, Newly Added"
2898,599.0,611 I St NW,Washington DC,PA,20001,2024-08-19,38.9010589,-77.020634,4.4,unknown,high,unknown,Karma Modern Indian,"Cocktails, Comfort Food, Indian"
2899,2032.0,111 N Pitt St,Alexandria ,VA,22314,2024-08-19,38.8052177,-77.0443094,4.4,full_service,mid,casual_dining,Kismet Modern Indian - Alexandria,"Cocktails, Comfort Food, Dessert, Family Friendly, Indian"
2900,2032.0,2918 W Broad St,Richmond,VA,23230,2024-08-19,37.5640491,-77.4719248,4.5,full_service,mid,casual_dining,Kismet Modern Indian - Richmond,"Cocktails, Comfort Food, Dessert, Family Friendly, Indian"
2901,2033.0,2326 N Flint Ave,Portland,OR,97227,2024-08-19,45.5400114,-122.6684182,4.8,fast_casual,mid,casual_dining,Lazy Days Brewing - PDX,"Beer, Brewery, Burgers, Casual, Newly Added, Sandwiches, Wings"
2902,2033.0,4505 SW Watson Ave,Beaverton,OR,97005,2024-08-19,45.4869822,-122.8061863,4.5,fast_casual,mid,casual_dining,Lazy Days Brewing - Beaverton,"Beer, Brewery, Burgers, Casual, Newly Added, Sandwiches, Wings"
2903,954.0,1406 Florida Ave NW,Washington,DC,20009,2024-08-20,38.9197438,-77.0324957,4.2,quick_service_restaurant,low,casual_dining,DC Taco & Wings,"American Fare, Breakfast, Mexican, Newly Added"
2904,955.0,2803 Franklin Ave,Waco,TX,76710,2024-08-20,31.5372672,-97.1525942,4.4,full_service,low,casual_dining,Guess Family Barbecue,"Barbecue, Burgers, Casual, Newly Added, Sandwiches"
2905,600.0,"3752 East Indian School Road, ",Phoenix,AZ,85018,2024-08-20,33.4954195,-112.0000832,3.7,unknown,mid,unknown,New Autumn Court,"Casual, Chinese, Family Friendly, Japanese, Newly Added"
2906,1665.0,126 NW 27th St,Miami,FL,33127,2024-08-20,25.8019963,-80.1976269,4.5,full_service,mid,casual_dining,Otto & Pepe,"Italian, Pasta, Seafood, Standout Wine List, Wine"
2907,1320.0,80 2nd Avenue,New York ,NY,10003,2024-08-20,40.7264052,-73.9889123,4.9,full_service,low,casual_dining,Sunday Dreamin',"Brunch, Newly Added, Wine"
2908,226.0,146 Yale Ave.,Jersey City,NJ,07304,2024-08-20,40.7186268,-74.0927597,5.0,unknown,mid,unknown,"Next Door Provisions, LLC","Dessert, Filipino, New American"
2909,956.0,140 Pearl Street ,Chelsea,MA,02150,2024-08-20,42.3904639,-71.0367777,4.7,fast_casual,low,casual_dining,Kushala Sip Coffee House & Tapas Bar,"Bar, Beer, Breakfast, Brunch, Cafe, Casual, Cocktails, Coffee Shop, Date Night, Family Friendly, Group Dining, Healthy, Highly Rated, Latin American, Music, Newly Added, Small Bites, Spanish, Takeout, Tapas, Vegetarian, Wine, Wine Bar"
2910,1666.0,27 E Holly St,Pasadena,CA,91103,2024-08-20,34.1478258,-118.1498746,4.6,fast_casual,low,casual_dining,Nostalgic Cafe,"Cafe, Newly Added"
2911,2414.0,7358 FRANKFORD AVE,PHILADELPHIA,PA,19136,2024-08-20,40.0378425,-75.0386515,4.4,fast_casual,mid,fast_casual,Philly Chop Restaurant & Lounge,"Burgers, Casual, Newly Added, Sandwiches"
2912,2803.0,15 Hampshire St,Cambridge,MA,02139,2024-08-20,42.366172,-71.0907981,4.4,full_service,low,casual_dining,Mamaleh's Delicatessen - Cambridge,"Bagels, Deli, European, Pescatarian, Salads, Sandwiches, Vegan Friendly, Vegetarian Friendly"
2913,2803.0,1659 Beacon St,Brookline,MA,02445,2024-08-20,42.3386596,-71.1367996,4.2,full_service,low,casual_dining,Mamaleh's Delicatessen - Brookline,"Bagels, Deli, European, Pescatarian, Salads, Sandwiches, Vegan Friendly, Vegetarian Friendly"
2914,2803.0,100 High St,Boston,MA,02110,2024-08-20,42.3544742,-71.0553055,3.9,full_service,low,casual_dining,Mamaleh's Delicatessen - High Street Place,"Bagels, Deli, European, Pescatarian, Salads, Sandwiches, Vegan Friendly, Vegetarian Friendly"
2915,2803.0,101 South St,Somerville,MA,02143,2024-08-20,42.3751386,-71.0911206,5.0,full_service,low,casual_dining,Mamaleh's Delicatessen - Boynton Yards,"Bagels, Deli, European, Pescatarian, Salads, Sandwiches, Vegan Friendly, Vegetarian Friendly"
2916,2803.0,233 Cardinal Medeiros Ave,Cambridge,MA,02141,2024-08-20,42.3676619,-71.0911235,4.8,full_service,low,casual_dining,Mamaleh's Kibitz Corner,"Bagels, Deli, European, Pescatarian, Salads, Sandwiches, Vegan Friendly, Vegetarian Friendly"
2917,227.0,"1 Kendall Square, Building 300",Cambridge,MA,02139,2024-08-20,42.3666117,-71.0904435,4.4,full_service,mid,casual_dining,State Park,"Beer, Cocktails, New American, Salads, Vegetarian Friendly, Wings"
2918,601.0,5060 Dorchester Rd,North Charleston,SC,29418,2024-08-21,32.857212,-80.0350012,4.6,full_service,mid,casual_dining,Sticky Fingers - North Charleston,"Barbecue, Casual, Newly Added, Salads, Sandwiches"
2919,601.0,420 Broad St,Chattanooga,TN,37402,2024-08-21,35.0514178,-85.3103145,4.3,full_service,mid,casual_dining,Sticky Fingers - Chattanooga,"Barbecue, Casual, Newly Added, Salads, Sandwiches"
2920,601.0,1 S Main St,Greenville,SC,29601,2024-08-21,34.8505467,-82.3988681,4.5,full_service,mid,casual_dining,Sticky Fingers - Greenville,"Barbecue, Casual, Newly Added, Salads, Sandwiches"
2921,601.0,123 N Creek Dr Unit A,Summerville,SC,29486,2024-08-21,33.1019404,-80.1285085,4.0,full_service,mid,casual_dining,Sticky Fingers - Summerville,"Barbecue, Casual, Newly Added, Salads, Sandwiches"
2922,2034.0,569 South Coast Highway 101,Encinitas,CA,92024,2024-08-21,33.0451435,-117.2935356,4.1,full_service,mid,casual_dining,Death By Tequila,"Bar, Casual, Cocktail Bar, Cocktails, Date Night, Group Dining, Halal, Healthy, Highly Rated, Kosher, Late Night, Latin American, Live Shows, Margaritas, Mexican, Music, Newly Added, Outdoor Seating, Seafood, Small Bites, Tacos, Vegan, Vegetarian, Vegetarian Friendly"
2923,2035.0,2119 South State Street,Chicago,IL,60616,2024-08-21,41.8536354,-87.6267415,4.4,fast_casual,low,casual_dining,Momentum Coffee - South Loop,"Cafe, Coffee, Coffee Shop, Newly Added, Pastries, Sandwiches"
2924,2035.0,2644 West Ogden Avenue,Chicago,IL,60608,2024-08-21,41.8627114,-87.6925077,3.8,fast_casual,low,casual_dining,Momentum Coffee - North Lawndale,"Cafe, Coffee, Coffee Shop, Newly Added, Pastries, Sandwiches"
2925,2035.0,1122 West 63rd Street,Chicago,IL,60621,2024-08-21,41.7797753,-87.6530649,5.0,fast_casual,low,casual_dining,Momentum Coffee - Englewood,"Cafe, Coffee, Coffee Shop, Newly Added, Pastries, Sandwiches"
2926,2035.0,5100 West Harrison Street,Chicago,IL,60644,2024-08-21,41.8732116,-87.7536137,5.0,fast_casual,low,casual_dining,Momentum Coffee - Austin,"Cafe, Coffee, Coffee Shop, Newly Added, Pastries, Sandwiches"
2927,2036.0,331 E 51st Street,Chicago ,IL,60615,2024-08-21,41.8018669,-87.6179581,4.7,full_service,mid,casual_dining,Aries Lounge,"American Fare, Casual, Lounge, Newly Added"
2928,2415.0, 22000 Ford Road Suite A,Dearborn Heights,MI,48127,2024-08-21,42.3274862,-83.2533004,4.5,fast_casual,very_low,fast_casual,Z's Bubble Tea - Dearborn Hts. East (Inside the Terry Melt),"Boba Tea, Cafe, Casual, Coffee, Ice Cream, Newly Added"
2929,228.0,159 Main Street,Hiram,GA,30141,2024-08-21,33.875291,-84.761422,4.5,fast_casual,mid,fast_casual,Affextionate Cuizine,"Brunch, Casual, Newly Added, Seafood"
2930,603.0,105 W State St,Media,PA,19063,2024-08-21,39.9183568,-75.3912903,4.1,full_service,mid,casual_fine_dining,Stephens on State,"Cocktail Bar, Seafood, Steakhouse"
2931,140.0,285 Nicoll St Ste #104,New Haven,CT,06511,2024-08-21,41.321631,-72.9066074,4.7,quick_service_restaurant,mid,casual_dining,Ozzy's Apizza - New Haven,Pizza
2932,2416.0,1920 Greenville Avenue,Dallas,TX,75206,2024-08-21,32.8134924,-96.7698533,4.6,full_service,very_high,casual_fine_dining,Rye,"Beer, Cocktail Bar, Date Night, Fine Dining, Fusion, Highly Rated, Jamaican, Latin American, New American, Newly Added, Small Bites, Tapas, Tasting Menu, Wine"
2933,958.0,1922 Greenville Avenue,Dallas,TX,75206,2024-08-21,32.8135433,-96.7700203,4.4,full_service,mid,bar,Apothocary,"Bar, Beer, Casual, Cocktail Bar, Cocktails, Date Night, French, Highly Rated, Late Night, Lounge, New American, Small Bites, Wine"
2934,2415.0, 23255 Eureka Road,Taylor,MI,48180,2024-08-21,42.197164,-83.2583994,4.8,fast_casual,very_low,fast_casual,Z's Bubble Tea - Taylor,"Boba Tea, Cafe, Casual, Coffee, Ice Cream, Newly Added"
2935,2415.0,2227 N Beech Daly Rd STE A,Dearborn Heights,MI,48127,2024-08-21,42.3253085,-83.2926524,4.9,fast_casual,very_low,fast_casual,Z's Bubble Tea - Dearborn Hts. West (Inside Noodz),"Boba Tea, Cafe, Casual, Coffee, Ice Cream, Newly Added"
2936,2415.0,6473 Farmington Road,West Bloomfield Township,MI,48322,2024-08-21,42.5436303,-83.3795504,4.9,fast_casual,very_low,fast_casual,Z's Bubble Tea - West Bloomfield,"Boba Tea, Cafe, Casual, Coffee, Ice Cream, Newly Added"
2937,2415.0, 720 Town Center Dr Ste A,Dearborn,MI,48126,2024-08-21,42.3134048,-83.2260193,5.0,fast_casual,very_low,fast_casual,Z's Bubble Tea - Canteen Dearborn (The Canteen at Midtown),"Boba Tea, Cafe, Casual, Coffee, Ice Cream, Newly Added"
2938,2037.0,830 E Greenway Pkwy # 100,Phoenix,AZ,85022,2024-08-22,33.6381464,-112.0625361,4.2,full_service,low,bar,Lookout Tavern,"Bar, Burgers, Casual, Newly Added, Sports Bar"
2939,604.0,371 Monroe Street,Nashville,TN,37208,2024-08-22,36.1770247,-86.7877993,4.3,quick_service_restaurant,mid,casual_dining,312 Pizza Company,"Bar, Beer, Casual, Newly Added, Pizza"
2940,605.0,"14700 Elizabeth Lake Road, ",Lake Hughes,CA,93532,2024-08-22,34.663047,-118.385705,4.6,unknown,mid,unknown,Salt lick Tavern,"American Fare, Barbecue, Beer, Casual, Cocktails, Live Shows, Newly Added"
2941,606.0, 820 East 63rd Street,Chicago,IL,60637,2024-08-22,41.7807078,-87.6049242,4.2,fast_casual,mid,fast_casual,Conscious Plates,"Healthy, Newly Added, Organic, Plant-Based, Vegan"
2942,1667.0, 541 Southwest 12th Avenue,Miami,FL,33130,2024-08-22,25.767841,-80.2142995,4.6,quick_service_restaurant,mid,casual_dining,Doce Provisions,"Casual, Cuban, Newly Added, Outdoor Seating"
2943,607.0, 2555 Southwest 8th Street,Miami,FL,33135,2024-08-22,25.7654353,-80.2375718,4.7,full_service,high,fine_dining,Social 27,"Cocktail Bar, Cuban, Fusion, Lounge, Newly Added"
2944,2805.0,3375 Mission Ave.,Oceanside,CA,92058,2024-08-22,33.2181651,-117.3400251,4.7,full_service,very_high,fine_dining,24 Suns,"Chinese, Cocktails, Fine Dining"
2945,230.0,6505 W Park Blvd Ste 215,Plano,TX,75093,2024-08-23,33.0278162,-96.840774,5.0,full_service,mid,casual_dining,Arona Food Place,Casual
2946,1323.0,2013 W Burbank Blvd,Burbank,CA,91506,2024-08-23,34.18069,-118.3331819,4.6,full_service,mid,casual_dining,Broken Compass Tiki,"American Fare, Burgers, Cocktails, Fusion, Seafood"
2947,2418.0,1398 9th Ave,San Francisco,CA,94122,2024-08-23,37.7623275,-122.4660439,4.8,full_service,mid,casual_dining,Kothai Republic,"Asian Fusion, Beer, Events, Newly Added, Small Bites"
2948,959.0,12910 Malcomson Road,Cypress,TX,77429,2024-08-23,29.9889011,-95.6152822,4.5,full_service,low,casual_dining,R&R CraftHouse Grill,"Bar, Burgers, Casual, Newly Added"
2950,963.0,931 Brickell Ave,Miami,FL,33131,2024-08-26,25.7648142,-80.190665,4.5,unknown,mid,unknown,MAMO - Miami,"Brunch, Cocktails, Date Night, Dessert, Italian, Newly Added, Vegetarian Friendly"
2951,2323.0,110 San Antonio St STE R140,Austin,TX,78701,2024-08-26,30.2653566,-97.7491832,4.7,full_service,high,casual_fine_dining,The Guest House - Austin,"American Fare, Austin Restaurant Week, Bar, Cocktail Bar, Cocktails, DJ, Date Night, Dessert, Father's Day, Fine Dining, Fusion, Group Dining, Highly Rated, Late Night, Margaritas, Michelin Recommended, New American, Outdoor Seating, Pasta, Seafood, Steakhouse, Takeout, Wine, Wine Bar"
2952,2038.0,1213 State St B,Santa Barbara,CA,93101,2024-08-26,34.42363,-119.7051112,4.3,full_service,mid,casual_dining,Bibi Ji,"Cocktails, Farm To Table, Indian, Seafood, Standout Wine List"
